person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Alexandra Dima,alexandradima,alexandradima@zzup.ro,2360427413710,1921-07-28,"Drumul Mazilescu Nr. 347 Bl. 38  Sc. 29 Ap. 267, Plosca, 508906",0762 511 898,ac:3a:a1:80:59:18,109.185.161.219,RO12BOSH5980921439711355,2025-06-18 02:54:42,4384,822,270,1320295,ba471d1e-ca8e-41ea-986f-edbde8378df3
Gicu Stan,gicustan,gicustan@kappa.ro,4520707064001,2004-03-22,"Intrarea Manole Nr. 125 Bl. 70  Sc. 69 Ap. 635, Zimnicea, 712411",0732 890 810,34:bb:15:a6:26:30,33.211.62.57,RO90CMTX9112718746032636,2025-06-18 02:54:42,19334,532,80,809857,bafdc225-8e19-4cc4-bfd8-762f2e928a4e
Nae Manole,naemanole,naemanole@kappa.ro,1090615321170,2002-09-11,"Drumul Stoica Nr. 274, Sinaia, 821351",0268 670 958,be:dd:11:a0:95:63,8.245.159.114,RO67OMSK0362599307216802,2025-06-18 02:54:42,4469,28,388,1021914,ec849438-6181-4197-8adb-496a264da996
Rareș Ene,rareșene,rareșene@acasa.ro,7440412438765,1980-09-30,"Bulevardul Tabacu Nr. 682, Berceni, 373368",0732 098 722,9c:28:6c:b8:d8:f3,72.222.168.233,RO17RFPI9049681658124218,2025-06-18 02:54:42,6685,215,58,575844,2ddfb98b-25d2-4b6c-a258-0599d21fa18b
Irinel Manole,irinelmanole,irinelmanole@kappa.ro,5550715018746,1986-08-25,"Strada Oprea Nr. 34, Chisineu-Cris, 163651",0762 455 788,ea:36:a4:69:c0:a7,161.100.143.195,RO66SRIT8722939445945655,2025-06-18 02:54:42,13011,790,465,504006,f4f892b4-7f8a-472d-8def-962c159b89ee
Panait Nistor,panaitnistor,panaitnistor@gmail.com,6900819336725,1939-09-29,"Drumul Crina Eftimie Nr. 995 Bl. 28  Sc. 90 Ap. 313, Borcea, 350088",021 034 9033,28:08:6f:27:2c:96,181.78.145.129,RO94WFQR9056588010354022,2025-06-18 02:54:42,16968,909,460,459212,ba06d801-4111-4861-8894-bf35b0fbd5fd
Eugenia Ene,eugeniaene,eugeniaene@zzup.ro,3961128074120,1961-06-11,"Intrarea Dobre Nr. 925, Curcani, 845328",0245 146 888,82:4f:a2:8c:81:37,218.137.59.116,RO97YXWQ8337801753243409,2025-06-18 02:54:42,32486,521,684,313543,4ba1b0a8-800b-4a87-8faa-bb246dc32cef
Niculina Stancu,niculinastancu,niculinastancu@gmail.com,3120230214487,1981-10-07,"Aleea Popescu, Brad, 565358",0744 391 066,92:21:b8:d1:e2:f6,141.218.177.204,RO49BRIV7722713990989619,2025-06-18 02:54:42,20996,578,15,29594,156731ee-b83f-47cf-9c2f-3fc438de1151
Constanța Ababei,constanțaababei,constanțaababei@post.ro,3091109174546,1995-07-19,"Soseaua Barbu Nr. 15, Schela Cladovei, 441963",0749 095 874,a6:cc:35:db:f2:d3,54.142.250.125,RO40KSVF3818819112488760,2025-06-18 02:54:42,9233,278,656,1322579,6b3b63ab-f460-475d-ac97-0bdbe3d44e4b
Horia Ardelean,horiaardelean,horiaardelean@141.ro,6000118517398,2021-02-02,"Strada Pop Nr. 338, Ianca, 102103",0265 993 496,f2:3d:78:75:4e:fb,164.224.255.253,RO95QCSV1010571017767985,2025-06-18 02:54:42,20615,597,626,606492,d4d723ef-40e4-4acd-8f70-f656d6418de9
Valentin Tudor,valentintudor,valentintudor@gmail.com,7611005062837,1944-11-15,"Aleea Mocanu, Nasaud, 632194",0741 525 372,dc:b9:9a:af:98:5e,210.138.193.235,RO30OECQ2398925220485802,2025-06-18 02:54:42,1291,525,240,1560507,0a9de2ad-a752-43a5-b8b9-9f544ca104bc
Horia Nemeș,horianemeș,horianemeș@acasa.ro,7890415085586,1952-01-26,"Aleea Liviu Ababei Nr. 320 Bl. 87  Sc. 19 Ap. 836, Darabani, 697994",0735 962 304,40:9b:83:ab:50:fc,202.28.252.209,RO85RQOM3857805097009413,2025-06-18 02:54:42,19009,686,130,1042319,8a04299e-2aec-46e6-913a-7bb5fc1b9221
Tudosia Stancu,tudosiastancu,tudosiastancu@gmail.com,7290612039190,1962-02-11,"Aleea Valeriu Mazilescu, Valenii de Munte, 481930",0764 633 360,be:a3:50:4f:de:07,124.39.122.117,RO19ZJUL8864967901943337,2025-06-18 02:54:42,1166,75,787,1177927,466b52c8-b03c-4a93-9955-8d373756c0f3
Arian Mocanu,arianmocanu,arianmocanu@zzup.ro,6050410442935,1946-01-14,"Aleea Dinu Nr. 39, Diosig, 913079",0722 843 440,0a:a5:9f:f5:e1:b6,174.171.81.186,RO82AGKH0266093198072348,2025-06-18 02:54:42,28193,301,379,1814097,9e830366-9287-4ed4-badb-aaf788e245ca
Suzana Stoica,suzanastoica,suzanastoica@email.ro,2170710044179,1953-12-20,"Bulevardul Albu Nr. 625 Bl. 69  Sc. 26 Ap. 911, Savinesti, 553542",0254 853 685,b6:3a:a5:91:d4:b0,184.99.253.51,RO14EWMI5221650629579730,2025-06-18 02:54:42,33224,43,237,261552,266d4be1-bd08-43f7-96ac-6b46ff10f240
Daria Ioniță,dariaioniță,dariaioniță@email.ro,1120530426863,1961-01-01,"Soseaua Mocanu, Vladimirescu, 911901",0757 766 547,92:b9:27:c8:21:85,152.22.251.106,RO48NEDO6898600476893042,2025-06-18 02:54:42,3625,498,88,145976,c894405a-9d20-41ea-b8e4-449391ac0150
Fiona Barbu,fionabarbu,fionabarbu@email.ro,8680621049472,1965-08-29,"Aleea Voinea Nr. 759 Bl. 47  Sc. 36 Ap. 102, Medias, 781562",0263 680 960,b4:8a:e3:d6:ef:e8,172.14.178.103,RO28FXLI9657146911551491,2025-06-18 02:54:42,32457,789,146,1294501,ee369ce5-632f-4ede-88b7-b09db23ceb84
Octaviu Voinea,octaviuvoinea,octaviuvoinea@post.ro,2220413347437,1920-02-26,"Strada Eftimie Nr. 58, Valea lui Mihai, 346826",0742 141 299,56:00:67:af:95:0c,180.82.46.192,RO29IKQI7144187473671106,2025-06-18 02:54:42,30904,599,570,998015,b6dfa80a-0e82-463d-85de-5dd467f4dc35
Mugur Florea,mugurflorea,mugurflorea@gmail.com,2400101396073,1954-03-21,"Strada Toma Nr. 36 Bl. 78  Sc. 62 Ap. 931, Oravita, 318898",0746 259 610,90:1c:56:ad:be:21,178.242.52.23,RO59MUXZ0128060643613515,2025-06-18 02:54:42,122,788,328,952822,dcae4582-3eb2-42e3-a4cd-d80ba9757921
Gabriel Toma,gabrieltoma,gabrieltoma@zzup.ro,1440629141118,1985-07-10,"Aleea Nistor, Corabia, 405611",0264 162 882,44:4d:61:b8:69:c8,54.98.60.108,RO80ZQQQ1091104262408668,2025-06-18 02:54:42,29553,956,701,292168,d16ec26b-bb8f-4d7b-ae04-48de2d179319
Pavel Mazilescu,pavelmazilescu,pavelmazilescu@gmail.com,7600130381603,1936-05-23,"Strada Ioniță Nr. 86 Bl. 72  Sc. 53 Ap. 871, Targu Mures, 224937",0750 277 218,4c:f0:9a:e9:82:2b,121.118.53.136,RO61SMQL0108846802302632,2025-06-18 02:54:42,26280,199,571,244913,e40ffcbe-c167-475d-87fc-fabdd3e32af7
Mona Tomescu,monatomescu,monatomescu@gmail.com,3850826300341,2021-04-14,"Aleea Pușcașu, Valea lui Mihai, 260917",0764 441 950,cc:3a:eb:a4:c5:17,200.112.66.6,RO56KQDA7113458131797806,2025-06-18 02:54:42,26041,320,65,1571102,614a53c7-7f83-44fb-b159-b7caa970b103
Sidonia Gheorghiu,sidoniagheorghiu,sidoniagheorghiu@141.ro,5320409334891,2011-03-13,"Bulevardul Toma Nr. 29, Motatei, 956252",0771 957 253,50:82:0e:47:83:f1,30.234.30.193,RO10IFYV9027459786526727,2025-06-18 02:54:42,10954,954,236,1474996,b559748e-c4f0-4429-bbd7-2ddbf5369d35
Lazăr Dima,lazărdima,lazărdima@141.ro,5420904401304,2015-03-17,"Drumul Bianca Nemeș Nr. 96 Bl. 53  Sc. 91 Ap. 479, Sovata, 223647",0252 632 291,3c:6c:73:b1:90:60,70.147.117.253,RO76YVHY7996141316655446,2025-06-18 02:54:42,19911,297,246,148478,dcb8f9fc-91cc-4db9-93b2-ce1f8749b0c3
Brăduț Dobre,brăduțdobre,brăduțdobre@email.ro,4890306135179,1948-07-06,"Strada Manole Nr. 89, Onesti, 869355",0745 203 102,84:3e:28:a7:c0:69,6.131.227.88,RO80QMPR8272188837917973,2025-06-18 02:54:42,13913,790,380,118590,0efc4482-29cc-4051-862a-07bcda58ca18
Pompilia Dinu,pompiliadinu,pompiliadinu@141.ro,7221006340133,1986-07-01,"Aleea Ionescu Nr. 15, Techirghiol, 302680",0742 946 835,36:8f:83:3a:10:2e,154.89.4.154,RO97AKRU4962029193454012,2025-06-18 02:54:42,20908,797,208,1467845,66569e43-b618-4dbb-988e-7f85d8242c73
Viviana Ene,vivianaene,vivianaene@post.ro,1250829053520,1946-03-12,"Intrarea Dochioiu Nr. 330, Tecuci, 363405",0255 143 103,e6:e7:bf:62:f4:46,75.215.128.144,RO39SEGS4553933344941237,2025-06-18 02:54:42,3428,846,419,1038067,21185adb-6160-4b81-8b50-fd11216f6979
Julia Eftimie,juliaeftimie,juliaeftimie@kappa.ro,3321220204453,1968-12-21,"Soseaua Zenobia Nistor Nr. 449 Bl. 21  Sc. 13 Ap. 414, Ianca, 968398",0259 415 837,28:a5:d6:06:b4:62,112.53.112.124,RO61NIBX3191729668365636,2025-06-18 02:54:42,15085,332,34,499674,24c49cc3-05af-4489-8d5a-739558057875
Cornel Barbu,cornelbarbu,cornelbarbu@gmail.com,8310210463512,1966-12-18,"Intrarea Stan Nr. 63, Baile Borsa, 217074",0754 861 912,7c:02:f9:c7:df:49,3.111.250.225,RO37UNWN7693628504657746,2025-06-18 02:54:42,30350,876,194,1427282,0ad93061-dc22-42fe-be1e-bb7f1ae081a4
Carol Nistor,carolnistor,carolnistor@kappa.ro,1970301296655,1966-10-22,"Strada Laurențiu Preda, Valea Mare (Negresti), 315636",0254 749 913,02:88:59:d9:e3:f5,97.130.61.29,RO98OFCQ8727233687164036,2025-06-18 02:54:42,12775,372,495,402022,becc6460-cb60-46e0-8c47-e4df968a1f36
Daniela Dima,danieladima,danieladima@post.ro,3000830026816,1939-10-24,"Aleea Ababei Nr. 94 Bl. 22  Sc. 85 Ap. 444, Darmanesti, 166055",0259 056 053,38:d3:3f:de:d7:50,166.173.196.4,RO82PZRG2790899180525194,2025-06-18 02:54:42,26320,12,232,1919278,f1aed2ac-b400-42e7-975a-4bd0449e85d3
Aristița Stancu,aristițastancu,aristițastancu@post.ro,3140318311735,2003-03-04,"Bulevardul Tomescu Nr. 19 Bl. 13  Sc. 80 Ap. 503, Sighisoara, 630968",0750 166 719,ea:cc:31:22:09:83,204.65.191.229,RO70MPUH6814074152030385,2025-06-18 02:54:42,34923,394,292,302543,c2284997-5331-41ad-bd51-1a43c16d6df4
Zaharia Stan,zahariastan,zahariastan@post.ro,2180505455626,2016-03-12,"Bulevardul Nistor Nr. 74 Bl. 37  Sc. 68 Ap. 853, Baile Borsa, 796592",0745 922 946,f8:1d:67:b1:bf:26,223.67.116.44,RO20GMGW5365980233785834,2025-06-18 02:54:42,13221,385,0,569891,714ab1cb-b0ba-4dc0-bee4-72b2a4331623
Daciana Tomescu,dacianatomescu,dacianatomescu@post.ro,2840831252267,1980-11-11,"Drumul Anabela Dinu Nr. 774, Pechea, 814675",0762 229 606,60:af:85:73:c0:63,26.1.40.74,RO46LIGP5072943229731367,2025-06-18 02:54:42,34502,1,544,265845,b7781351-9623-4faf-be12-2edd1897b0f9
David Preda,davidpreda,davidpreda@kappa.ro,7040324354225,1938-03-03,"Strada Codrin Manole Nr. 925, Gilau, 115051",0245 591 875,00:23:69:0f:c7:70,198.253.195.14,RO10QIZV9159640741956030,2025-06-18 02:54:42,5102,922,352,1446222,b978e363-3271-42bb-a07f-bdcce7385bc4
Adelina Cristea,adelinacristea,adelinacristea@gmail.com,7710716071331,1974-10-28,"Bulevardul Ababei Nr. 161 Bl. 57  Sc. 34 Ap. 600, Fetesti-Gara, 286390",0722 894 034,82:df:82:a9:13:20,25.218.171.237,RO73OOGK1303645526083549,2025-06-18 02:54:42,17756,836,139,1735919,41c30671-51d5-41e5-bc3b-f07cc99e970a
Manuela Ionescu,manuelaionescu,manuelaionescu@kappa.ro,8040912402265,1968-04-27,"Drumul Anuța Dochioiu Nr. 68 Bl. 12  Sc. 12 Ap. 872, Alesd, 350058",0263 171 586,2c:89:44:30:45:51,199.254.93.31,RO80NSAL7212715633099129,2025-06-18 02:54:42,5144,983,114,1912915,8e9cac8f-4021-42b1-9692-2f70bb6c4b5e
Viorela Preda,viorelapreda,viorelapreda@acasa.ro,1150322137735,2000-03-07,"Drumul Pușcașu, Sibiu, 282190",0766 264 452,ac:20:db:e5:9d:57,186.4.38.35,RO78XDRH4531586225667043,2025-06-18 02:54:42,29400,255,238,1557429,81c5a7ae-6b9c-4a47-8506-19abce606c6d
Julia Tudor,juliatudor,juliatudor@post.ro,5321103394979,1960-12-20,"Aleea Dumitrescu Nr. 76 Bl. 75  Sc. 94 Ap. 602, Pitesti, 496148",0769 871 475,02:18:49:4f:d8:cf,49.66.221.47,RO66STWW7029541128746626,2025-06-18 02:54:42,6741,333,785,326646,de9d9dfb-9d5e-4318-a264-754d60970167
Cătălin Diaconu,cătălindiaconu,cătălindiaconu@email.ro,3280428233972,1964-02-02,"Aleea Nistor, Dragu-Brad, 350061",0786 597 031,d0:1b:6f:42:f1:09,40.69.125.138,RO84FTUZ6076842643201225,2025-06-18 02:54:42,31622,188,608,1457784,9f3baec6-8f8c-4dfc-a34a-fd2c6ab1cf28
Nelu Oprea,neluoprea,neluoprea@post.ro,8180619340095,2015-04-24,"Drumul Niță, Darabani, 554527",0761 302 712,7e:08:b3:64:80:31,101.75.235.192,RO61SYBT2782056077394295,2025-06-18 02:54:42,6409,199,789,1184689,d1a0dcf0-e5a0-45cf-a68f-07404ac24ac7
Henrieta Toma,henrietatoma,henrietatoma@email.ro,6981224439764,1928-06-15,"Intrarea Dinu, Valea lui Mihai, 406305",0734 049 486,36:37:41:65:27:ed,73.113.27.130,RO63BNHW8343333629211414,2025-06-18 02:54:42,8554,756,735,484404,286f714e-84e0-4cd3-938c-0c24a2bdf7e0
Casandra Georgescu,casandrageorgescu,casandrageorgescu@post.ro,6010223437914,2006-11-10,"Drumul Melania Toma Nr. 89, Onesti, 276614",0745 163 998,aa:91:0f:89:8d:90,147.31.80.194,RO94LLWV5768155776548862,2025-06-18 02:54:42,10023,88,173,1015970,03b90f6c-1834-4a5a-9132-221518b3e10a
Niculina Stănescu,niculinastănescu,niculinastănescu@kappa.ro,8770809368707,1972-10-04,"Strada Grațiela Dinu Nr. 625 Bl. 97  Sc. 57 Ap. 725, Fetesti, 337718",0235 774 029,8e:f0:1d:5c:41:fc,140.237.21.33,RO62JDYQ4063230126654140,2025-06-18 02:54:42,15461,465,633,729350,292e37b7-245e-4f22-af42-4af6e8d61f5c
Manole Popescu,manolepopescu,manolepopescu@gmail.com,7810903464151,1917-02-08,"Bulevardul Barbu, Nasaud, 578245",0262 328 373,e6:36:b7:da:9f:43,196.229.245.89,RO35UGAM3881436020386188,2025-06-18 02:54:42,27126,182,332,1356904,38a8cc0e-320c-485d-ba14-1ebb729acc60
Alexandrina Stănescu,alexandrinastănescu,alexandrinastănescu@kappa.ro,6690912090512,1941-02-04,"Drumul Stancu, Santana, 272642",0267 551 246,18:b4:7f:57:7a:45,76.57.20.211,RO54IQYF0286150616499478,2025-06-18 02:54:42,26683,350,617,1422993,1058ea24-db5e-44f1-95f0-d30e77b62677
Roberta Mocanu,robertamocanu,robertamocanu@kappa.ro,4560120289605,1935-11-28,"Intrarea Codruța Dobre Nr. 496 Bl. 55  Sc. 84 Ap. 371, Talmaciu, 224783",0234 827 472,9e:c8:87:88:3e:33,223.81.64.185,RO77FNUZ7350586821225310,2025-06-18 02:54:42,3996,586,600,1754138,848154f2-4ce7-413b-a97f-55ea7828c3f8
Angela Stan,angelastan,angelastan@zzup.ro,2921219407541,1911-05-29,"Intrarea Toma, Sebis, 312091",0728 749 647,f6:4f:f0:46:ed:de,23.36.41.155,RO85HOVV5847970294276014,2025-06-18 02:54:42,2620,644,182,1293286,6f18ee37-385a-404b-96f6-46d9af3bc586
Marga Diaconu,margadiaconu,margadiaconu@141.ro,2980228231691,1961-01-13,"Drumul Georgescu Nr. 323 Bl. 99  Sc. 94 Ap. 108, Marginea, 170171",0237 453 592,c8:00:ac:55:ac:6f,189.255.232.36,RO73NYSN9986446722474675,2025-06-18 02:54:42,11496,4,86,641612,dc881c1c-2c6a-4f19-b861-352584549e10
Atena Stancu,atenastancu,atenastancu@zzup.ro,7830428350540,2014-09-03,"Aleea Horea Voinea Nr. 316, Calafat, 815834",0260 208 691,2e:48:75:c7:b9:c9,185.231.205.246,RO20XXXV2007281258115502,2025-06-18 02:54:42,18699,605,766,360622,c93f6c47-55b3-4e1e-a320-ee97c0469208
Gențiana Niță,gențiananiță,gențiananiță@kappa.ro,1340428103714,2025-04-11,"Drumul Ioniță, Giarmata, 401199",0745 700 518,38:c9:aa:86:78:ef,109.3.148.240,RO79KRGE1457126651816504,2025-06-18 02:54:42,14752,911,254,431177,fcaf2a45-d093-4638-bdd1-a8a80ad4c1a5
Anghelina Cristea,anghelinacristea,anghelinacristea@141.ro,6751012046260,1941-09-30,"Bulevardul Nora Toma, Alexandria, 415810",0740 362 108,9a:5a:14:d4:37:9f,144.183.89.10,RO30SDXZ1121235535837342,2025-06-18 02:54:42,35252,956,428,897670,a54e2ab7-99ba-4f1e-bf8c-86fa60b69bdd
Antim Oprea,antimoprea,antimoprea@email.ro,5960813251137,2014-12-18,"Soseaua Toma Nr. 568, Mogosoaia, 952227",0253 857 361,96:0d:80:d0:49:27,53.149.202.190,RO87HSME9248831586241297,2025-06-18 02:54:42,13542,607,476,1287400,57a4ee68-47e5-49bf-86e4-0f49866076b6
Sandu Stancu,sandustancu,sandustancu@email.ro,1040626390249,1934-05-25,"Soseaua Adrian Gheorghiu Nr. 20 Bl. 13  Sc. 23 Ap. 954, Tufesti, 416403",0722 469 701,20:d4:43:d2:c9:09,83.34.124.11,RO72PGGV8668670473442208,2025-06-18 02:54:42,28214,847,339,1884451,f82674aa-1452-49cd-adc8-b7c91e53ef4f
Sabrina Tudor,sabrinatudor,sabrinatudor@email.ro,6470412203493,1994-12-22,"Soseaua Tudor, Baraolt, 134168",0240 058 665,10:b6:dc:b6:51:fd,87.191.29.31,RO71OTDX0515724205498020,2025-06-18 02:54:42,18153,913,75,1459358,84714642-af47-4cce-8d98-34088888dfc0
Alina Tomescu,alinatomescu,alinatomescu@post.ro,8001024129310,1956-07-01,"Intrarea Diaconu, Valea Mare (Negresti), 519287",0263 270 672,a0:a8:0f:3d:f8:09,24.54.64.76,RO83KFXV0519615510761134,2025-06-18 02:54:42,9115,684,700,720467,d8a6256d-37b1-4880-ae1e-404393541d05
Dinu Dinu,dinudinu,dinudinu@zzup.ro,2740316394000,1921-07-10,"Aleea Suciu, Pascani, 898318",0251 512 629,e4:9c:1a:f3:36:73,23.103.113.114,RO51EDNK7633190349384965,2025-06-18 02:54:42,19068,480,550,1008037,cef96285-ee2e-4d0f-a7fc-62903470de93
Marin Eftimie,marineftimie,marineftimie@zzup.ro,2091131041811,1967-01-01,"Aleea Ioniță Nr. 27, Orsova, 926457",0235 721 377,c0:95:29:01:00:43,163.217.206.170,RO18WVUY4178761069934013,2025-06-18 02:54:42,5253,455,389,1194923,24c23b24-c150-42da-8f00-b7ab868bb2c8
Georgel Mocanu,georgelmocanu,georgelmocanu@141.ro,1990127012851,1991-09-12,"Strada Cristea Nr. 40, Targu Jiu, 730234",0244 435 323,1a:45:6b:0b:84:38,55.2.179.131,RO15PCZZ4452865182543519,2025-06-18 02:54:42,31851,841,528,537196,c66f0557-95e8-4b29-b31c-7473d43628b6
Ruxandra Popescu,ruxandrapopescu,ruxandrapopescu@post.ro,6701229138246,1955-09-18,"Aleea Tomescu, Vladimirescu, 289655",0736 335 860,e8:8f:ce:15:56:27,215.104.115.188,RO14KGBW2644307338488280,2025-06-18 02:54:42,35909,114,700,992982,1cb82254-e183-4e27-bc1a-1650d9f728b4
Bianca Preda,biancapreda,biancapreda@email.ro,4740623084810,1969-05-03,"Intrarea Diaconu Nr. 970, Navodari, 292482",0726 270 994,02:e0:72:fa:52:e8,184.2.159.135,RO59LMCT3514901142960745,2025-06-18 02:54:42,8169,578,435,307165,9d0a3778-e9be-47aa-8f90-d21e48b6c04b
Liliana Stoica,lilianastoica,lilianastoica@141.ro,5271026411785,1933-12-21,"Drumul Nistor, Victoria, 405829",021 546 8873,00:d8:97:0a:dc:6a,161.145.225.71,RO83EMLY5436069865670575,2025-06-18 02:54:42,31285,527,678,1926822,c881e6a9-da70-487e-a86c-f5acfded9be6
Teodora Oprea,teodoraoprea,teodoraoprea@post.ro,4430418185474,1935-02-16,"Bulevardul Stan Nr. 955 Bl. 99  Sc. 47 Ap. 793, Strehaia, 218608",0760 278 962,98:e9:3a:f3:ab:9b,47.135.43.38,RO85TDZA0884283823142420,2025-06-18 02:54:42,23145,869,626,1281653,2600fc3e-24f2-41e3-8d0d-80513324d06b
Axenia Ene,axeniaene,axeniaene@kappa.ro,2030720216977,1991-01-25,"Soseaua Remus Stan Nr. 221, Targu Lapus, 341665",0252 106 764,10:73:ed:bb:0f:0e,131.178.89.164,RO74GEGJ7624653212037221,2025-06-18 02:54:42,35513,930,395,886062,72c41c19-3fa8-4f07-a846-05cef0b582e2
Silviana Popescu,silvianapopescu,silvianapopescu@kappa.ro,7840919436641,2013-07-11,"Drumul Pușcașu, Calafat, 651368",0727 033 154,ea:fb:81:69:56:58,96.175.168.132,RO74MZKU6921840621124611,2025-06-18 02:54:42,5305,794,354,424332,453d1614-8c86-49a7-9ceb-ff60e8ab144d
Venera Ionescu,veneraionescu,veneraionescu@email.ro,1011012265637,1986-04-23,"Aleea Eftimie Nr. 56, Sighetu Marmatiei, 786580",0764 101 221,92:64:0e:1c:1a:a2,67.127.137.39,RO92FXLD3782894869512805,2025-06-18 02:54:42,3131,194,295,1821134,68b79621-364d-4e5c-a3c7-bf599a996fc4
Anastasia Nistor,anastasianistor,anastasianistor@141.ro,4880927345367,1924-05-27,"Soseaua Viorela Eftimie Nr. 42 Bl. 87  Sc. 51 Ap. 747, Medgidia, 452094",0742 275 449,6c:45:40:1c:8f:03,89.109.90.64,RO22BYQP4717982337041704,2025-06-18 02:54:42,7714,62,605,23070,ef2cd022-124e-456f-9f08-9b9db689f787
Mugurel Tomescu,mugureltomescu,mugureltomescu@zzup.ro,1130419460683,1923-04-03,"Drumul Dumitrescu Nr. 26, Targu Jiu, 794700",0746 386 428,da:19:c4:89:aa:b4,26.221.228.99,RO34BZRD6130209529568504,2025-06-18 02:54:42,33685,565,80,927171,6a01a69a-66d0-4cbd-9131-00af51eefc37
Dana Georgescu,danageorgescu,danageorgescu@gmail.com,4000231115179,1972-12-15,"Soseaua Zaraza Toma, Marghita, 761998",0254 713 783,98:be:97:e0:4d:80,98.109.7.95,RO82CQEY0011156967790139,2025-06-18 02:54:42,19496,223,36,1215150,d5a1ac3b-76b8-4e34-a075-80c8eb4fd458
Violeta Diaconu,violetadiaconu,violetadiaconu@141.ro,1680216279108,1980-05-05,"Aleea Suciu, Fundeni, 167334",0780 537 499,20:9d:69:c7:bf:ee,207.251.112.251,RO03DYLV9432810770919080,2025-06-18 02:54:42,22730,638,393,329090,9c697935-2b49-428d-ab2c-7c67fe386b2f
Luciana Diaconu,lucianadiaconu,lucianadiaconu@gmail.com,5130510087056,2005-07-15,"Aleea Georgescu Nr. 835, Jimbolia, 460536",0744 483 464,e0:3b:41:8a:21:59,182.225.211.236,RO79WPRS8130276131291622,2025-06-18 02:54:42,1199,316,375,614113,a1ee387c-673c-4532-b38a-6db4d9fc8341
Alin Tabacu,alintabacu,alintabacu@zzup.ro,2390731120158,2004-02-08,"Drumul Antonia Suciu, Gaesti, 832043",0738 430 826,d8:53:67:78:dc:fe,86.76.35.122,RO54BNAM8117024586111141,2025-06-18 02:54:42,18760,441,234,833837,5e1e92c0-6de3-40e2-bcab-e2a64376cb4e
Luciana Dinu,lucianadinu,lucianadinu@gmail.com,1440805134488,1937-03-03,"Bulevardul Oprea, Sebis, 142893",0232 357 843,a2:14:8c:ea:7a:ad,5.81.167.178,RO50JDZL9423963209152125,2025-06-18 02:54:42,27392,493,65,1167084,135cb89d-aed0-4065-992e-033b2adfe7e1
Edgar Dinu,edgardinu,edgardinu@email.ro,4920912160994,2008-09-14,"Aleea Izabela Mazilescu Nr. 311 Bl. 73  Sc. 60 Ap. 670, Lunca Cetatuii, 985447",0748 785 933,5c:be:db:b8:f8:b4,188.198.251.160,RO07VPDV0306977615034679,2025-06-18 02:54:42,27273,341,791,131783,c52fe7d2-17fd-47eb-87d8-5ad5070c0dda
Melania Pop,melaniapop,melaniapop@141.ro,7370424235786,2006-01-26,"Aleea Manole, Odobesti, 722204",0771 821 192,58:90:44:ce:9e:79,73.131.2.6,RO49OHSM2525471336495645,2025-06-18 02:54:42,17100,239,501,1865565,e54f5d40-b90c-42f7-997f-46cf75e4dc79
Laura Eftimie,lauraeftimie,lauraeftimie@141.ro,7141015518816,1930-08-27,"Soseaua Georgescu, Feldru, 228160",0260 675 885,4c:34:eb:12:36:dd,26.244.0.124,RO74RVPG2754309589355476,2025-06-18 02:54:42,35640,914,189,973435,9d1596b9-dabc-4a99-9e66-c5c0a6e378f4
Sebastian Stancu,sebastianstancu,sebastianstancu@kappa.ro,3730911402075,1942-11-06,"Strada Sabrina Dochioiu Nr. 90 Bl. 35  Sc. 32 Ap. 999, Husi, 895871",0237 771 614,ae:70:c8:fd:ed:98,144.179.202.11,RO45KQZG6553401191991996,2025-06-18 02:54:42,24348,677,663,1771870,63a05059-442e-497d-9b32-c0be36f6cc85
Marcela Nistor,marcelanistor,marcelanistor@zzup.ro,6600411093118,2024-02-29,"Drumul Dobre, Reghin, 925815",0731 126 555,3c:f4:98:ab:63:0a,142.143.148.146,RO28TYNJ2707676328649960,2025-06-18 02:54:42,30273,493,584,891176,a04dfdce-b88e-4725-b158-844c02b06cea
Sidonia Ene,sidoniaene,sidoniaene@zzup.ro,2150430378386,1961-12-23,"Strada Arina Ioniță, Strejnicu, 621632",0760 117 987,06:a2:51:00:f8:2f,155.135.155.61,RO92FNPT0242429639094190,2025-06-18 02:54:42,11892,20,756,1284054,f49398d4-d140-4a98-b709-71f6758a982e
Cristea Tomescu,cristeatomescu,cristeatomescu@kappa.ro,5550518524504,1979-10-08,"Bulevardul Gheorghiu, Vicovu de Sus, 793162",0785 424 491,d6:c8:ed:b9:84:eb,151.254.200.230,RO80ESMG5883209176081390,2025-06-18 02:54:42,28075,957,356,935402,f1c70fd8-3f66-42f6-9f6a-5ae793d5150d
Celia Cristea,celiacristea,celiacristea@acasa.ro,6160919083724,1977-04-05,"Strada Suciu Nr. 257 Bl. 87  Sc. 87 Ap. 391, Cobadin, 309842",0721 071 588,f0:aa:0a:aa:af:19,208.90.28.91,RO15PGZN1403538459040363,2025-06-18 02:54:42,14291,900,149,454753,6790f929-0f22-4cb8-9733-272ff734ae8d
Emilian Cristea,emiliancristea,emiliancristea@post.ro,2261027124070,1916-03-08,"Bulevardul Stoica, Teius, 241800",0731 472 413,e8:c9:29:fe:fe:b9,146.31.118.108,RO10QCRD8134847510253115,2025-06-18 02:54:42,24444,201,674,1914789,a7a84464-186d-43cc-ab7a-c073e1ced853
